"Text","Binary_Sentiment","Cont_Sentiment"
"we trust nasa to build space shuttles ? )","0.0","-23.1680736542"
"harry assembles the obligatory   ragtag   bunch of   cowboys   , including a blond guy , a fat guy , a black guy , a wiseass , and the man who is sleeping with his daughter ( affleck )  willis has barely a chance to come alive   ditto for affleck  so why did they bring him up there to begin with ?","0.0","-127.910873413"
"rather , why write him into the film ?","0.0","-74.2248001099"
"give his almost witty one liners to serious willis , who scowls and mopes and demonstrates psychotic tendencies   at one point he chases after affleck with his shotgun for screwing his daughter , firing often and causing significant damage to his oil rig  bollocks !","0.0","-93.806350708"
"the lovers in the film are miles apart throughout erase all thoughts of nude sketching or car sex and replace them with obligatory shots of liv tyler tearing up while ben affleck dicks around in a moon crawler","0.0","-79.8832244873"
"willis has barely a chance to come alive   ditto for affleck  liv tyler is pretty and humourless , as always   suspiciously , four of her father's band's (   aerosmith   ) songs grace the soundtrack  ) whenever someone dies in this movie , a crew member inevitably yells out   we lost ( insert dead person's last name here ) !","0.0","-52.9861946106"
"i must admit that not once could i distinguish a dead oil guy cum astronaut from a live one , and close ups of the corpses' faces beneath cracked helmets provided little assistance , as their skin was often covered in fake blood  bollocks !","0.0","-93.5901031494"
"the lovers in the film are miles apart throughout erase all thoughts of nude sketching or car sex and replace them with obligatory shots of liv tyler tearing up while ben affleck dicks around in a moon crawler","0.0","-79.8832244873"
"steve buscemi's character the wiseass is exceptionally problematic","1.0","28.3099212646"
"original ?","0.0","-1.31184792519"
"!","1.0","0.203125596046"
"let me give you a run through of picture perfect   character a ) kate ( jennifer aniston , from tv's friends ) , a smart , beautiful , professional woman wants two things she can't have   a new job title and the love of her co worker kevin bacon  picture perfect also makes the mistake of being  wayyyyy  too long at 100 minutes , and expecting us to like aniston's character , who comes off as a cold , spoiled bitch","0.0","-53.209274292"
"original ?","0.0","-1.31184792519"
"!","1.0","0.203125596046"
"let me give you a run through of picture perfect   character a ) kate ( jennifer aniston , from tv's friends ) , a smart , beautiful , professional woman wants two things she can't have   a new job title and the love of her co worker kevin bacon  her boss will only give her the job if she gets married and gets a mortgage and gets a lease on a german sportscar , and kevin bacon pnly sleeps with married or involved girls","0.0","-60.0357055664"
"jordan   ) ,   down to earth   tells the tale of lance barton ( chris rock ,   lethal weapon iv   ) , a young black standup comic trying to win over the audience at harlem's apollo theater  the original elaine may warren beatty script has been reworked by chris rock , lance crouther , ali leroi , and louis c  to turn beatty's vehicle as a football player into rock's vehicle as a comic and add some racial humor  as directed by chris weitz and paul weitz ( codirectors of   american pie   and costars of   chuck   buck   ) , the whole affair comes off as amateur hour  most serious of all is the use of rock when his wellington counterpart would have been more appropriate  rock does get the chance to do some fun schtick , such as his turnaround on wellington's plans for a poor neighborhood hospital ( 'bullet in the head ?","0.0","-108.181144714"
"you got a bed ! '","1.0","17.2296772003"
") , but he's uneven when interacting with the rest of the cast  stealing the show in every scene she's in is wanda sykes (   the chris rock show   ) as wellington's disgruntled maid     down to earth   is for chris rock fans only","0.0","-86.3963623047"
"when he's taken to heaven prematurely by bumbling angel keyes ( eugene levy ,   best in show   ) , his only recourse is to return in another body  chaz palminteri and levy are pretty much wasted as heaven's ambassadors","0.0","-78.1563110352"
"of course , wellington is not only rich , but white and 53 years old , which makes lance's bid for closing night at the apollo , as well as his desire to woo suntee ( regina taylor ,   jerry maguire   ) , a tad tricky  regina taylor fares well amidst the mediocrity as the young activist who confusedly ends up falling for the man she believed to be her nemesis","0.0","-79.8056488037"
"also good is frankie faison (   hannibal   ) as whitney , lance's compassionate manager   the only human who's made privy to lance's body body switch","0.0","-97.9297561646"
"english professor grady tripp ( michael douglas ) is a master douglas triumphs , playing against type as he spends most of his time disheveled , unshaven and clad in a pink women's house robe  ( michael redman has written this column for so long that he's made mid life crisis a career choice","0.0","-9.74838256836"
"by the evening , our besieged writer is driving though the snow covered streets of pittsburgh with a suicidal student beside him , a stolen jacket that marilyn monroe wore on her wedding day in the back seat and a murdered blind dog stuffed in the trunk","0.0","-63.1011352539"
"he doesn't have much of a life and neither does his star pupil james leer ( tobey maguire )","0.0","-89.1278381348"
"robert downey jr","0.0","-16.080745697"
"frances mcdormand does a good job of her limited role of sara , grady's married lover but we never understand much of who she is","0.0","-48.3884735107"
